Trans. Date,Post Date,Description,Amount,Category
08/01/2024,08/01/2024,"TM *TICKETMASTER 415-421-8497 CANCA/31-12958",312.60,"Travel/ Entertainment"
08/01/2024,08/03/2024,"PLANNED PARENTHOOD ACTIO NEW YORK NY",5.00,"Services"
08/01/2024,08/03/2024,"SPOTIFY P2E3145028 8777781161 NY",5.99,"Merchandise"
08/02/2024,08/02/2024,"ONEPASS 877-515-9364 MN566915",273.60,"Services"
08/02/2024,08/03/2024,"BREAKING POINTS-LOCALS 2025317527 DCITEM TRANSFERRED FROM PREV ACCOUNT",10.00,"Merchandise"
08/02/2024,08/03/2024,"SAFEWAY #1547 BURLINGAME CA",41.15,"Supermarkets"
08/03/2024,08/03/2024,"1XDATASPELL SAN MATEO CA",59.00,"Merchandise"
08/03/2024,08/03/2024,"AUTOMATIC STATEMENT CREDIT",-28.00,"Awards and Rebate Credits"
08/03/2024,08/03/2024,"INTERNET PAYMENT - THANK YOU",-2511.30,"Payments and Credits"
08/03/2024,08/03/2024,"SQ *ROY'S STATION COFF SAN JOSE CA0001152921514383841384",13.44,"Restaurants"
08/04/2024,08/05/2024,"GOOGLE *6 PACK PROMISE 855-836-3987 CAP13TCL2I",-3.17,"Payments and Credits"
08/05/2024,08/05/2024,"FIVE GUYS CA 1370 QSR BURLINGAME CA",34.82,"Restaurants"
08/07/2024,08/07/2024,"CAFFE CENTRAL BURLINGAME CA",32.75,"Restaurants"
08/08/2024,08/08/2024,"JFF PUBLICATIONS WILTON MANORSFL",21.98,"Merchandise"
08/11/2024,08/11/2024,"CENTURY THEATRES 494 SAN BRUNO CA049400906393",11.10,"Travel/ Entertainment"
08/11/2024,08/11/2024,"SAFEWAY #1547 BURLINGAME CA",72.86,"Supermarkets"
08/11/2024,08/11/2024,"UNIQLO USA LLC NEW YORK NY",131.25,"Merchandise"
08/12/2024,08/12/2024,"GOOGLE *GOOGLE ONE 855-836-3987 CAP14ASHUK",2.11,"Merchandise"
08/14/2024,08/14/2024,"STATE FARM INSURANCE 800-956-6310 ILITEM TRANSFERRED FROM PREV ACCOUNT",108.56,"Merchandise"
08/15/2024,08/15/2024,"24 HOUR FITNESS - 813 - SAN MATEO CA",71.23,"Travel/ Entertainment"
08/15/2024,08/15/2024,"AMC 0447 MERCADO 20 SANTA CLARA CA",36.12,"Travel/ Entertainment"
08/15/2024,08/15/2024,"ONLYFANS.COM*A 8886880458 FL",11.99,"Merchandise"
08/16/2024,08/16/2024,"ONLYFANS.COM*A 8886880458 FL",10.00,"Merchandise"
08/16/2024,08/16/2024,"SAFEWAY #1547 BURLINGAME CA",27.52,"Supermarkets"
08/16/2024,08/16/2024,"TARGET 00011221091 SAN MATEO CA",68.63,"Supermarkets"
08/17/2024,08/17/2024,"CAFFE CENTRAL BURLINGAME CA",25.56,"Restaurants"
08/17/2024,08/17/2024,"SQ *PATRICKS FAMOUS PI VALLEJO CA0001152921514433987513",49.20,"Restaurants"
08/17/2024,08/17/2024,"SQ *PRIMO'S GOURMET FO BURLINGAME CA0001152921514433965534",10.00,"Supermarkets"
08/17/2024,08/17/2024,"TST*KABAB & CURRYS - I SANTA CLARA CA00109049019565503587AA",218.80,"Restaurants"
08/18/2024,08/18/2024,"CAPN MIKES HOLY SMOKE ROHNERT PARK CA",104.30,"Merchandise"
08/18/2024,08/18/2024,"PHANTOGRAM SHOP 8449137510 CA",102.99,"Merchandise"
08/18/2024,08/18/2024,"SPIRIT HALLOWEEN 60973 609-798-0949 CA01843P",145.00,"Merchandise"
08/18/2024,08/18/2024,"SQ *VOLCANO KIMCHI SAN FRANCISCOCA0001152921514438250156",15.00,"Supermarkets"
08/18/2024,08/18/2024,"TST*B STAR SAN FRANCISCOCA00003059019585011213AA",421.39,"Restaurants"
08/19/2024,08/19/2024,"KOHLER CO 800-4564537 WI",438.03,"Home Improvement"
08/19/2024,08/19/2024,"ONLYFANS 8886880458 FL",11.99,"Merchandise"
08/19/2024,08/19/2024,"ONLYFANS 8886880458 FL",16.00,"Merchandise"
08/19/2024,08/19/2024,"ONLYFANS.COM*A 8886880458 FL",12.99,"Merchandise"
08/21/2024,08/21/2024,"JFF PUBLICATIONS WILTON MANORSFL",5.99,"Merchandise"
08/21/2024,08/21/2024,"LOWE'S OF SAN BRUNO, CA SAN BRUNO CA",51.00,"Home Improvement"
08/21/2024,08/21/2024,"SAFEWAY #1547 BURLINGAME CA",51.86,"Supermarkets"
08/22/2024,08/22/2024,"ATI*10113-08220000 310-627-2866 CA",20.69,"Travel/ Entertainment"
08/22/2024,08/22/2024,"CENTURY THEATRES 485 REDWOOD CITY CA048500A538C1",12.30,"Travel/ Entertainment"
08/23/2024,08/23/2024,"FASTRAK CSC 415-486-8655 CA",25.00,"Travel/ Entertainment"
08/24/2024,08/24/2024,"ETSY, INC. ETSY.COM/ NY",91.24,"Merchandise"
08/24/2024,08/24/2024,"SAFEWAY #1547 BURLINGAME CA",59.43,"Supermarkets"
08/24/2024,08/24/2024,"TST*B STAR SAN FRANCISCOCA00003059019695861802AA",42.44,"Restaurants"
08/25/2024,08/25/2024,"ONLYFANS 8886880458 FL",5.99,"Merchandise"
08/25/2024,08/25/2024,"ONLYFANS 8886880458 FL",12.99,"Merchandise"
08/25/2024,08/25/2024,"ONLYFANS.COM*A 8886880458 FL",4.99,"Merchandise"
08/25/2024,08/25/2024,"ONLYFANS.COM*A 8886880458 FL",6.50,"Merchandise"
08/26/2024,08/26/2024,"WWW.NATESILVER.NET 7734257562 NY",95.00,"Merchandise"
08/27/2024,08/27/2024,"ADOBE *ADOBE 408-536-6000 CA",29.99,"Merchandise"
08/27/2024,08/27/2024,"ONLYFANS.COM*A 8886880458 FL",5.55,"Merchandise"
08/27/2024,08/27/2024,"STRATA SCRATCH, LLC 4159353120 TX",289.00,"Merchandise"
08/28/2024,08/28/2024,"PANDA EXPRESS #907 P 800-877-8988 CA",11.29,"Restaurants"
08/30/2024,08/30/2024,"ARMK ORACLE PARK - CON SAN FRANCISCOCA",13.52,"Restaurants"
08/30/2024,08/30/2024,"INTERNET PAYMENT - THANK YOU",-3136.83,"Payments and Credits"
08/31/2024,08/31/2024,"ARCO#83466TODD ENERGY CO LOS BANOS CA",6.88,"Gasoline"
08/31/2024,08/31/2024,"CALIFORNIA GARLIC FESTIV STOCKTON CA",15.00,"Travel/ Entertainment"
08/31/2024,08/31/2024,"SQ *CAN-U MARKETING (F LOS BANOS CA0001152921514485009532",27.19,"Supermarkets"
08/31/2024,08/31/2024,"SQ *LEMON SQUEEZY LOS BANOS CA0001152921514484724135",10.00,"Merchandise"
08/31/2024,08/31/2024,"SQ *THAT GARLIC STUFF LOS BANOS CA0001152921514484739458",12.50,"Supermarkets"
08/31/2024,08/31/2024,"SQ *VB CALI VALLEY VEN SACRAMENTO CA0001152921514485368816",9.50,"Restaurants"
08/31/2024,08/31/2024,"THE NEW STOCKTON 99 SPEE STOCKTON CA",31.00,"Travel/ Entertainment"
08/31/2024,08/31/2024,"UBER *TRIP 866-576-1039 CA",15.36,"Travel/ Entertainment"
08/31/2024,08/31/2024,"UNLIMITED POTENTIAL BAS 650-2041701 CA",80.00,"Travel/ Entertainment"
08/31/2024,09/01/2024,"GOOGLE *FI X78MLH G.CO/HELPPAY#CAP1370FBR",-43.88,"Payments and Credits"
09/01/2024,09/01/2024,"CKE*MEDITERRANEAN KEBAB BURLINGAME CA",30.70,"Restaurants"
09/01/2024,09/01/2024,"DEANS PRODUCE - SAN MATE SAN MATEO CA",21.06,"Supermarkets"
09/01/2024,09/01/2024,"OPENAI *CHATGPT SUBSCR 4158799686 CA",20.00,"Merchandise"
09/01/2024,09/01/2024,"TANG BAR SAN MATEO CA",48.11,"Restaurants"
09/01/2024,09/03/2024,"PLANNED PARENTHOOD ACTIO NEW YORK NY",5.00,"Services"
09/01/2024,09/03/2024,"SPOTIFY P2F1456874 8777781161 NY",5.99,"Merchandise"
09/02/2024,09/02/2024,"ONEPASS 877-515-9364 MN627912",273.60,"Services"
09/02/2024,09/03/2024,"BREAKING POINTS-LOCALS 2025317527 DCITEM TRANSFERRED FROM PREV ACCOUNT",10.00,"Merchandise"
09/02/2024,09/03/2024,"ONLYFANS.COM*A 8886880458 FL",6.62,"Merchandise"
09/03/2024,09/03/2024,"AUTOMATIC STATEMENT CREDIT",-47.01,"Awards and Rebate Credits"
09/03/2024,09/03/2024,"SQ *BAGEL STREET CAFE MILLBRAE CA0001152921514493744399",12.84,"Merchandise"
09/03/2024,09/03/2024,"WALGREENS #0625 MILLBRAE CA",10.00,"Merchandise"
09/03/2024,09/03/2024,"WALGREENS #0625 MILLBRAE CA",10.00,"Merchandise"
09/04/2024,09/04/2024,"SLICE*MATEOPIZZA 8889749928 NY",34.78,"Restaurants"
09/04/2024,09/04/2024,"WHOLEFDS SMT 10150 SAN MATEO CA",38.66,"Supermarkets"
09/05/2024,09/05/2024,"RDMCLOTHINGART 7737576085 NH",89.00,"Merchandise"
09/05/2024,09/05/2024,"WL *STEAM PURCHASE 425-889-9642 WA00016J17WCJGC001001",69.99,"Merchandise"
09/06/2024,09/06/2024,"THE MIDWAY SAN FRANCISCOCA",43.94,"Restaurants"
09/07/2024,09/07/2024,"AMAZON MKTPL*ZT03T5Y42 AMZN.COM/BILLWA6KIKIM7BU08",23.01,"Merchandise"
09/07/2024,09/07/2024,"DEANS PRODUCE - SAN MATE SAN MATEO CA",26.97,"Supermarkets"
09/07/2024,09/07/2024,"DRAEGER'S SAN MATEO MENLO PARK CA",60.03,"Supermarkets"
09/07/2024,09/07/2024,"MCDONALD'S F13001 MILLBRAE CA",21.00,"Restaurants"
09/08/2024,09/08/2024,"SAFEWAY #1547 BURLINGAME CA",57.19,"Supermarkets"
09/08/2024,09/08/2024,"UBER TRIP* TRIP 8665761039 CA",1.00,"Travel/ Entertainment"
09/09/2024,09/09/2024,"KUME FLOAT 5106078930 CA",6.25,"Services"
09/09/2024,09/09/2024,"SANDBOXX 617-435-7479 VA",19.43,"Services"
09/09/2024,09/09/2024,"YMCA OF SAN FRANCISCO SAN FRANCISCOCA",199.00,"Travel/ Entertainment"
09/10/2024,09/10/2024,"ENSSARO OAKLAND CA",49.12,"Restaurants"
09/11/2024,09/11/2024,"FASTRAK CSC 415-486-8655 CA",25.00,"Travel/ Entertainment"
09/12/2024,09/12/2024,"BARNES & NOBLE #1971 REDWOOD CITY CA",53.77,"Merchandise"
09/12/2024,09/12/2024,"BARNES&NOBLE PAPERSOURCE WESTBURY NY",10.98,"Merchandise"
09/12/2024,09/12/2024,"BURGER KING #2443 REDWOOD CITY CA",19.32,"Restaurants"
09/12/2024,09/12/2024,"GOOGLE *GOOGLE ONE 855-836-3987 CAP14XSKYK",2.11,"Merchandise"
09/12/2024,09/12/2024,"TM *SHENG WANG 800-653-8000 CANCA/49-51635",153.00,"Travel/ Entertainment"
09/13/2024,09/13/2024,"GROCERY OUTLET OF HAGE HAGERSTOWN MD",42.87,"Supermarkets"
09/13/2024,09/13/2024,"HOBBY-LOBBY #519 HAGERSTOWN MD",57.18,"Merchandise"
09/13/2024,09/13/2024,"MARTINS 6444 HAGERSTOWN MD01390P",54.91,"Supermarkets"
09/13/2024,09/13/2024,"SAVE-A-LOT #24392 HAGERSTOWN MD",15.48,"Supermarkets"
09/14/2024,09/14/2024,"COCA COLA HAGERSTOWN HAGERSTOWN MD",5.00,"Restaurants"
09/14/2024,09/14/2024,"SPENCER GIFTS 656 HAGERSTOWN MD01439P",84.76,"Merchandise"
09/14/2024,09/14/2024,"SQ *SAFRON BAKERY HAGERSTOWN MD0002305843020599016829",52.11,"Restaurants"
09/14/2024,09/14/2024,"STATE FARM INSURANCE 800-956-6310 ILITEM TRANSFERRED FROM PREV ACCOUNT",108.56,"Merchandise"
09/14/2024,09/14/2024,"WALMART SC 01674 HAGERSTOWN MD",197.58,"Merchandise"
09/14/2024,09/14/2024,"WALMART SC 01674 HAGERSTOWN MD",238.18,"Merchandise"
09/15/2024,09/15/2024,"CHECKERS #1157 GAITHERSBURG MD01501P",26.35,"Restaurants"
09/15/2024,09/15/2024,"WEIS MARKETS 167 HAGERSTOWN MD",62.33,"Supermarkets"
09/16/2024,09/16/2024,"FIVE BELOW 222 HAGERSTOWN MD",21.20,"Merchandise"
09/16/2024,09/16/2024,"GNC HAGERSTOWN MD003192",127.96,"Supermarkets"
09/16/2024,09/16/2024,"JOANN STORES #480 HAGERSTOWN MD",25.37,"Merchandise"
09/16/2024,09/16/2024,"MUSIC & ARTS 74 HAGERSTOWN MD",21.19,"Merchandise"
09/16/2024,09/16/2024,"WALMART SC 02790 HAGERSTOWN MD",36.30,"Merchandise"
09/16/2024,09/18/2024,"PHANTOGRAM SHOP 8449137510 CA",-102.99,"Payments and Credits"
09/17/2024,09/17/2024,"AMAZON MKTPL*S13EN4GK3 AMZN.COM/BILLWA2ST9VSUQEDS",74.10,"Merchandise"
09/17/2024,09/17/2024,"UBER *TRIP 866-576-1039 CA",96.98,"Travel/ Entertainment"
09/17/2024,09/17/2024,"UBER TRIP* TRIP 8665761039 CA",8.80,"Travel/ Entertainment"
09/18/2024,09/18/2024,"WALMART STORE 03489 BALTIMORE MD",151.78,"Merchandise"
09/20/2024,09/20/2024,"WALMART.COM 8009256278 BENTONVILLE AR",13.55,"Merchandise"
09/21/2024,09/21/2024,"10017 CAVA COLUMBIA COLUMBIA MD2166",20.62,"Restaurants"
09/21/2024,09/21/2024,"HOBBY-LOBBY #519 HAGERSTOWN MD",20.65,"Merchandise"
09/21/2024,09/21/2024,"JOANN STORES #480 HAGERSTOWN MD",18.00,"Merchandise"
09/21/2024,09/21/2024,"MICHAELS STORES 2024 HAGERSTOWN MD2024005356762409211742",29.64,"Merchandise"
09/21/2024,09/21/2024,"SHEETZ 081800008185498 HAGERSTOWN MD",107.54,"Gasoline"
09/21/2024,09/21/2024,"TARGET 00012575091 HAGERSTOWN MD",144.66,"Supermarkets"
09/21/2024,09/21/2024,"WEIS MARKETS 100 FREDERICK MD",46.42,"Supermarkets"
09/22/2024,09/22/2024,"AMC 0337 HOFFMAN CTR 2 ALEXANDRIA VA",43.49,"Travel/ Entertainment"
09/22/2024,09/22/2024,"ATI*7845-092285297 310-627-2866 CA",64.00,"Travel/ Entertainment"
09/22/2024,09/22/2024,"BB* ATLAS BREW WORKS ( 4158552268 CA",20.94,"Restaurants"
09/22/2024,09/22/2024,"NANDO'S PERI PERI #044 ALEXANDRIA VA",8.29,"Restaurants"
09/22/2024,09/22/2024,"NANDO'S PERI PERI #044 ALEXANDRIA VA",91.70,"Restaurants"
09/22/2024,09/22/2024,"SQ *TURKISH COFFEE LAD ALEXANDRIA VA0002305843020655669794",36.06,"Supermarkets"
09/22/2024,09/22/2024,"THE ANTHEM WASHINGTON DC02266P",32.50,"Travel/ Entertainment"
09/23/2024,09/23/2024,"MCDONALD'S F911 FORESTVILLE MD",11.44,"Restaurants"
09/23/2024,09/23/2024,"MCDONALD'S F911 FORESTVILLE MD",15.15,"Restaurants"
09/23/2024,09/23/2024,"METRO 018-SHADY GROVE ROCKVILLE MD",15.50,"Travel/ Entertainment"
09/23/2024,09/23/2024,"OSORIO BAKERY AND PASTRY HAGERSTOWN MD",3.09,"Merchandise"
09/23/2024,09/23/2024,"STAPLES 00102715105 HAGERSTOWN MD",241.58,"Merchandise"
09/23/2024,09/23/2024,"UBER *TRIP 866-576-1039 CA",3.00,"Travel/ Entertainment"
09/23/2024,09/23/2024,"UBER *TRIP 866-576-1039 CA",14.95,"Travel/ Entertainment"
09/23/2024,09/23/2024,"WALMART SC 01674 HAGERSTOWN MD",12.40,"Merchandise"
09/23/2024,09/23/2024,"WALMART SC 01674 HAGERSTOWN MD",53.21,"Merchandise"
09/23/2024,09/23/2024,"WEIS GASNGO 167 HAGERSTOWN MD",25.00,"Gasoline"
09/23/2024,09/23/2024,"WEIS MARKETS 167 HAGERSTOWN MD",52.41,"Supermarkets"
09/23/2024,09/23/2024,"WMT PLUS SEP 2024 800-925-6278 AR",6.53,"Merchandise"
09/24/2024,09/24/2024,"9358 PF PENN STATION LLC DISTRICT HTS MD",3.98,"Travel/ Entertainment"
09/24/2024,09/24/2024,"DD *DOORDASH LAUDNAIJA 6506819470 CA",28.28,"Restaurants"
09/24/2024,09/24/2024,"SQ *CARIBBEAN SUPERIOR DISTRICT HEIGMD0002305843020670355471",41.33,"Restaurants"
09/24/2024,09/24/2024,"UBER *TRIP 866-576-1039 CA",69.90,"Travel/ Entertainment"
09/24/2024,09/24/2024,"WALMART.COM 800-925-6278 ARWV7KVAWR4GBF",17.41,"Merchandise"
09/26/2024,09/26/2024,"JASPERS RESTAURANT LARGO MD",45.11,"Restaurants"
09/26/2024,09/26/2024,"UBER *TRIP 866-576-1039 CA",10.48,"Travel/ Entertainment"
09/26/2024,09/26/2024,"UBER TRIP* TRIP 8665761039 CA",5.00,"Travel/ Entertainment"
09/27/2024,09/27/2024,"ADOBE *ADOBE 408-536-6000 CA",29.99,"Merchandise"
09/27/2024,09/27/2024,"ONLYFANS.COM*A 8886880458 FL",3.75,"Merchandise"
09/27/2024,09/27/2024,"ONLYFANS.COM*A 8886880458 FL",10.00,"Merchandise"
09/27/2024,09/27/2024,"ONLYFANS.COM*A 8886880458 FL",10.00,"Merchandise"
09/27/2024,09/27/2024,"ONLYFANS.COM*A 8886880458 FL",10.00,"Merchandise"
09/27/2024,09/27/2024,"ONLYFANS.COM*A 8886880458 FL",11.99,"Merchandise"
09/27/2024,09/27/2024,"UBER *TRIP 866-576-1039 CA",15.97,"Travel/ Entertainment"
09/27/2024,09/27/2024,"UBER *TRIP 866-576-1039 CA",25.00,"Travel/ Entertainment"
09/28/2024,09/28/2024,"668 - @EASE - BWI BALTIMORE MD02861P",75.24,"Merchandise"
09/29/2024,09/29/2024,"INTERNET PAYMENT - THANK YOU",-4363.20,"Payments and Credits"
09/29/2024,09/29/2024,"SANDBOXX 617-435-7479 VA",2.15,"Services"
09/29/2024,09/29/2024,"VALVE BELLEVUE WA",69.99,"Merchandise"
09/30/2024,09/30/2024,"ONLYFANS.COM*A 8886880458 FL",15.99,"Merchandise"
09/30/2024,09/30/2024,"SAFEWAY #1547 BURLINGAME CA",50.32,"Supermarkets"
10/01/2024,10/01/2024,"OPENAI *CHATGPT SUBSCR 4158799686 CA",20.00,"Merchandise"
10/01/2024,10/01/2024,"SAN MATEO COUNTY BAR ASS 650-2984030 CA",35.00,"Services"
10/01/2024,10/01/2024,"UBER *TRIP 866-576-1039 CA",13.96,"Travel/ Entertainment"
10/01/2024,10/02/2024,"WALMART.COM 8009256278 BENTONVILLE AR",-13.55,"Payments and Credits"
10/01/2024,10/03/2024,"PLANNED PARENTHOOD ACTIO NEW YORK NY",5.00,"Services"
10/01/2024,10/03/2024,"SPOTIFY P305B8CC16 8777781161 NY",5.99,"Merchandise"
10/01/2024,10/03/2024,"TARGET 00011221091 SAN MATEO CA",80.03,"Supermarkets"
10/02/2024,10/02/2024,"ONEPASS 877-515-9364 MN693717",273.60,"Services"
10/02/2024,10/03/2024,"BREAKING POINTS-LOCALS 2025317527 DCITEM TRANSFERRED FROM PREV ACCOUNT",10.00,"Merchandise"
10/02/2024,10/03/2024,"CAS PROF ONLINE SALES 703-276-3100 VACAS PROF ONLINE SALES",50.00,"Services"
10/02/2024,10/03/2024,"GNC 00986 SAN MATEO CA028263",36.42,"Supermarkets"
10/02/2024,10/03/2024,"WALMART STORE 02280 MOUNTAIN VIEWCA",29.54,"Merchandise"
10/03/2024,10/03/2024,"AUTOMATIC STATEMENT CREDIT",-46.21,"Awards and Rebate Credits"
10/03/2024,10/03/2024,"SP BASKETBALL FORM 7657489904 NC",76.98,"Merchandise"
10/04/2024,10/04/2024,"SAFEWAY #1547 BURLINGAME CA",41.92,"Supermarkets"
10/05/2024,10/05/2024,"FAIRMONT SAN FRANCISCO F SAN FRANCISCOCA",29.55,"Restaurants"
10/06/2024,10/06/2024,"ONLYFANS.COM*A 8886880458 FL",9.99,"Merchandise"
10/07/2024,10/07/2024,"THE SANDWICH SPOT REDWOOD CITY CA",40.70,"Restaurants"
10/08/2024,10/08/2024,"CASH APP LUCIAN FRAZIE CASH.APP CA",5.15,"Services"
10/08/2024,10/08/2024,"CASH APP LUCIAN FRAZIE CASH.APP CA",5.15,"Services"
10/08/2024,10/08/2024,"GITHUB, INC. 8774484820 CA",100.00,"Services"
10/08/2024,10/08/2024,"ONLYFANS 8886880458 FL",15.00,"Merchandise"
10/08/2024,10/08/2024,"ONLYFANS.COM*A 8886880458 FL",6.99,"Merchandise"
10/08/2024,10/08/2024,"ONLYFANS.COM*A 8886880458 FL",9.99,"Merchandise"
10/08/2024,10/08/2024,"ONLYFANS.COM*A 8886880458 FL",11.99,"Merchandise"
10/08/2024,10/08/2024,"ONLYFANS.COM*A 8886880458 FL",12.00,"Merchandise"
10/08/2024,10/08/2024,"SANDBOXX 617-435-7479 VA",19.43,"Services"
10/08/2024,10/08/2024,"TARGET 00011221091 SAN MATEO CA",128.42,"Supermarkets"
10/09/2024,10/09/2024,"AMAZON MKTPL*OS2CF6443 AMZN.COM/BILLWA6LKNGHNXE14",197.27,"Merchandise"
10/09/2024,10/09/2024,"ATG USA LLC 727-2824429 FL",49.50,"Merchandise"
10/09/2024,10/09/2024,"SANMATEOCOURT FINE PAY 650-261-5036 CAPMT469351",367.00,"Government Services"
10/09/2024,10/09/2024,"THE SANDWICH SPOT 650-299-1300 CAITEM TRANSFERRED FROM PREV ACCOUNT",25.07,"Merchandise"
10/11/2024,10/11/2024,"DD *MEDITERRANEANKEBAB 6506819470 CAITEM TRANSFERRED FROM PREV ACCOUNT",42.67,"Merchandise"
10/11/2024,10/11/2024,"TRADER JOE S #067 SAN MATEO CAITEM TRANSFERRED FROM PREV ACCOUNT",55.19,"Merchandise"
10/12/2024,10/12/2024,"BEST BUY 00001404295 SAN CARLOS CAITEM TRANSFERRED FROM PREV ACCOUNT",15.83,"Merchandise"
10/12/2024,10/12/2024,"GOOGLE *GOOGLE ONE G.CO/HELPPAY#CAITEM TRANSFERRED FROM PREV ACCOUNT",2.11,"Merchandise"
10/12/2024,10/12/2024,"INTERNET PAYMENT - THANK YOU",-1961.34,"Payments and Credits"
10/13/2024,10/08/2024,"CASH APP LUCIAN FRAZIE CASH.APP CASECURITY DISPUTE ADJUSTMENT",-5.15,"Payments and Credits"
10/13/2024,10/08/2024,"CASH APP LUCIAN FRAZIE CASH.APP CASECURITY DISPUTE ADJUSTMENT",-5.15,"Payments and Credits"
10/13/2024,10/13/2024,"GAMERSNEXUS.NET 9294696983 NCITEM TRANSFERRED FROM PREV ACCOUNT",124.99,"Merchandise"
10/13/2024,10/13/2024,"TACO BELL 30746 SAN MATEO CAITEM TRANSFERRED FROM PREV ACCOUNT",18.16,"Merchandise"
10/13/2024,10/13/2024,"TM *TICKETMASTER 415-421-8497 CAITEM TRANSFERRED FROM PREV ACCOUNT",112.50,"Merchandise"
10/14/2024,10/14/2024,"AMAZON.COM*K82808U43 AMZN.COM/BILLWAITEM TRANSFERRED FROM PREV ACCOUNT",137.02,"Merchandise"
10/14/2024,10/14/2024,"CENTRAL COMPUTERS OF S SANTA CLARA CAITEM TRANSFERRED FROM PREV ACCOUNT",9.88,"Merchandise"
10/14/2024,10/14/2024,"ONLYFANS.COM*A 8886880458 FLITEM TRANSFERRED FROM PREV ACCOUNT",5.00,"Merchandise"
10/14/2024,10/14/2024,"RPS UNIVERSAL INC SAN MATEO CAITEM TRANSFERRED FROM PREV ACCOUNT",21.21,"Merchandise"
10/14/2024,10/14/2024,"THE HOME DEPOT #0632 SAN MATEO CAITEM TRANSFERRED FROM PREV ACCOUNT",4.36,"Merchandise"
10/17/2024,10/17/2024,"DD *COBANIGYROSKEBA 6506819470 CAITEM TRANSFERRED FROM PREV ACCOUNT",52.15,"Merchandise"
10/18/2024,10/18/2024,"TM *FOSTER THE PEOPLE- 800-653-8000 CANCA/16-46524",124.20,"Travel/ Entertainment"
10/18/2024,10/18/2024,"TST*WALIA ETHIOPIAN CU SAN JOSE CAITEM TRANSFERRED FROM PREV ACCOUNT",109.78,"Merchandise"
10/19/2024,10/19/2024,"MCDONALD'S F3709 DALY CITY CAITEM TRANSFERRED FROM PREV ACCOUNT",22.59,"Merchandise"
10/19/2024,10/19/2024,"ONLYFANS.COM*A 8886880458 FLITEM TRANSFERRED FROM PREV ACCOUNT",20.00,"Merchandise"
10/19/2024,10/19/2024,"SPEEDWAY 04976 501 SERRA DALY CITY CAITEM TRANSFERRED FROM PREV ACCOUNT",49.06,"Merchandise"
10/20/2024,10/20/2024,"LIFETIME TENNIS INC - SA SAN FRANCISCOCA",19.00,"Travel/ Entertainment"
10/20/2024,10/20/2024,"SOURDOUGH & CO DALY CITY DALY CITY CAITEM TRANSFERRED FROM PREV ACCOUNT",17.40,"Merchandise"
10/21/2024,10/21/2024,"ORTHOPEDIC SPORTS MEDICI SAN MATEO CA",30.00,"Medical Services"
10/21/2024,10/21/2024,"UNIQLO USA LLC UNIQLO  SAN MATEO CA",54.70,"Merchandise"
10/22/2024,10/22/2024,"AMAZON MKTPL*890TE3PQ3 AMZN.COM/BILLWA7C55N2ACFH9",18.89,"Merchandise"
10/22/2024,10/22/2024,"MED*MERITUS MEDICAL CT 301-790-8872 MD307819476",7.62,"Medical Services"
10/22/2024,10/22/2024,"MED*MERITUS MEDICAL CT 301-790-8872 MD307888143",98.97,"Medical Services"
10/22/2024,10/22/2024,"SAFEWAY #1547 BURLINGAME CA",76.68,"Supermarkets"
10/23/2024,10/23/2024,"AMAZON MKTPL*RV9A21RR3 AMZN.COM/BILLWA338T6AAUREI",36.15,"Merchandise"
10/23/2024,10/23/2024,"WMT PLUS OCT 2024 800-925-6278 ARITEM TRANSFERRED FROM PREV ACCOUNT",14.20,"Merchandise"
10/25/2024,10/25/2024,"AMAZON MKTPL*QW89F6XY3 AMZN.COM/BILLWA673E88IR1AE",21.91,"Merchandise"
10/25/2024,10/25/2024,"HOT TOPIC 0552 SAN MATEO CA",22.23,"Merchandise"
10/25/2024,10/25/2024,"SAFEWAY #0970 SAN MATEO CA",22.43,"Supermarkets"
10/25/2024,10/25/2024,"SQ *THE GREEK AMPHITHE BERKELEY CA0001152921514704491430",6.62,"Supermarkets"
10/25/2024,10/25/2024,"SQ *THE GREEK AMPHITHE BERKELEY CA0001152921514704920591",13.22,"Supermarkets"
10/26/2024,10/26/2024,"BM * NAR DONER GRILL 6307763590 GA",30.53,"Restaurants"
10/26/2024,10/26/2024,"FASTRAK CSC 415-486-8655 CAITEM TRANSFERRED FROM PREV ACCOUNT",25.00,"Merchandise"
10/26/2024,10/26/2024,"GNC SAN FRANCISCOCA017243",23.34,"Supermarkets"
10/26/2024,10/26/2024,"NBA*SACRAMENTO KINGS 916-928-3683 CAMIC3CA7800-F7IVS",20.00,"Travel/ Entertainment"
10/26/2024,10/26/2024,"SQ *ARTLY COFFEE @ STO SAN FRANCISCOCA0001152921514707342320",8.57,"Restaurants"
10/27/2024,10/27/2024,"ADOBE *ADOBE 408-536-6000 CAITEM TRANSFERRED FROM PREV ACCOUNT",29.99,"Merchandise"
10/27/2024,10/27/2024,"MAISON ALYZEE BURLINGAME BURLINGAME CA",17.65,"Restaurants"
10/27/2024,10/27/2024,"ONLYFANS.COM*A 8886880458 FLITEM TRANSFERRED FROM PREV ACCOUNT",9.99,"Merchandise"
10/27/2024,10/27/2024,"SQ *CROWN CREATED BURLINGAME CA0001152921514712253515",43.70,"Services"
10/27/2024,10/27/2024,"WWW.FOOTDOCTORZACH.COM 8668238995 OHITEM TRANSFERRED FROM PREV ACCOUNT",4.99,"Merchandise"
